1.5234765234765235 0.31048821042033220
1.5469530469530470 0.28055523452744890
1.5704295704295705 0.25430206561827962
1.5939060939060938 0.23115694829845734
1.6173826173826173 0.21063374736920609
1.6408591408591409 0.19231699914821471
1.6643356643356644 0.17585074347324153
1.6878121878121879 0.16092990239771882
1.7112887112887112 0.14729333403433767
1.7347652347652347 0.13471798870752349
1.7582417582417582 0.12301460553755189
1.7817182817182817 0.11206996019918841
1.8051948051948052 0.10185145330811558
1.8286713286713288 0.92331309367892869E-001
1.8521478521478523 0.83480722030587470E-001
1.8756243756243756 0.75270236215233086E-001
1.8991008991008991 0.67670025378500837E-001
1.9225774225774226 0.60650118993694650E-001
1.9460539460539461 0.54180611674923190E-001
1.9695304695304694 0.48231867394183302E-001
1.9930069930069929 0.42774720137347205E-001
2.0164835164835164 0.37779945071905290E-001
2.0399600399600399 0.33212547089383405E-001
2.0634365634365635 0.29035939265890445E-001
2.0869130869130870 0.25216399499400792E-001
2.1103896103896105 0.21722921161167807E-001
2.1338661338661340 0.18527036076153490E-001
2.1573426573426575 0.15602637810177795E-001
2.1808191808191806 0.12925804745992420E-001
2.2042957042957045 0.10474624284609164E-001
2.2277722277722276 0.82290205659385288E-002
2.2512487512487511 0.61704585777489634E-002
2.2747252747252746 0.42833235666190905E-002
2.2982017982017982 0.25561104450660538E-002
2.3216783216783217 0.97870151236104097E-003
2.3451548451548452 -0.45858488718947266E-003
2.3686313686313687 -0.17650102062267969E-002
2.3921078921078922 -0.29494297672561925E-002
2.4155844155844157 -0.40203044631515750E-002
2.4390609390609388 -0.49857100199898197E-002
2.4625374625374628 -0.58533441296810262E-002
2.4860139860139858 -0.66305319859363970E-002
2.5094905094905098 -0.73241158981105642E-002
2.5329670329670328 -0.79406214007736037E-002
2.5564435564435564 -0.84855747458557479E-002
2.5799200799200799 -0.89643254204546524E-002
2.6033966033966034 -0.93819543847030173E-002
2.6268731268731269 -0.97432724008721938E-002
2.6503496503496504 -0.10052820919467437E-001
2.6738261738261739 -0.10314875381715369E-001
2.6973026973026970 -0.10533450721059393E-001
2.7207792207792210 -0.10712249201003568E-001
2.7442557442557440 -0.10854563746947390E-001
2.7677322677322680 -0.10963355308753253E-001
2.7912087912087911 -0.11041422637709256E-001
2.8146853146853146 -0.11091390597115114E-001
2.8381618381618381 -0.11115718320260620E-001
2.8616383616383616 -0.11116699009017017E-001
2.8851148851148851 -0.11096497503529104E-001
2.9085914085914086 -0.11057109476455398E-001
2.9320679320679321 -0.11000409519755075E-001
2.9555444555444552 -0.10928148622539102E-001
2.9790209790209792 -0.10841953779410343E-001
3.0024975024975022 -0.10743266746575095E-001
3.0259740259740262 -0.10633528153353763E-001
3.0494505494505493 -0.10513948274925827E-001
3.0729270729270728 -0.10385680905317024E-001
3.0964035964035963 -0.10249820386707978E-001
3.1198801198801198 -0.10107363582708681E-001
3.1433566433566433 -0.99592194750076912E-002
3.1668331668331668 -0.98062334997204847E-002
3.1903096903096904 -0.96491999087342378E-002
3.2137862137862134 -0.94888405275519172E-002
3.2372627372627374 -0.93258394918042248E-002
3.2607392607392605 -0.91607388667115930E-002
3.2842157842157844 -0.89940662856127229E-002
3.3076923076923075 -0.88263156854891389E-002
3.3311688311688314 -0.86579476542780337E-002
3.3546453546453545 -0.84893962001180989E-002
3.3781218781218780 -0.83210298391511867E-002
3.4015984015984015 -0.81531753411322183E-002
3.4250749250749251 -0.79861227013568875E-002
3.4485514485514486 -0.78201362929742890E-002
3.4720279720279721 -0.76554553249262858E-002
3.4955044955044956 -0.74922944211689019E-002
3.5189810189810191 -0.73308453229550957E-002
3.5424575424575426 -0.71712772989335483E-002
3.5659340659340657 -0.70137400509581033E-002
3.5894105894105892 -0.68583610123954808E-002
3.6128871128871127 -0.67052470026154748E-002
3.6363636363636362 -0.65544853237137074E-002
3.6598401598401598 -0.64061448927949238E-002
3.6833166833166833 -0.62602773983674032E-002
3.7067932067932068 -0.61169212486025804E-002
3.7302697302697303 -0.59761148392167840E-002
3.7537462537462538 -0.58379263807602083E-002
3.7772227772227773 -0.57024069317458820E-002
3.8006993006993008 -0.55695904332094814E-002
3.8241758241758239 -0.54394952766895072E-002
3.8476523476523474 -0.53121257994813431E-002
3.8711288711288709 -0.51874737053213549E-002
3.8946053946053945 -0.50655194092497358E-002
3.9180819180819180 -0.49462333059800828E-002
3.9415584415584415 -0.48295769616556045E-002
3.9650349650349650 -0.47155042293926253E-002
3.9885114885114885 -0.46039622894913090E-002
4.0119880119880120 -0.44948949013027539E-002
4.0354645354645360 -0.43882739414874555E-002
4.0589410589410591 -0.42840992146245954E-002
4.0824175824175821 -0.41823618821770353E-002
4.1058941058941052 -0.40830448089047705E-002
4.1293706293706292 -0.39861236307753151E-002
4.1528471528471531 -0.38915677303979629E-002
4.1763236763236762 -0.37993411255551335E-002
4.1998001998001993 -0.37094032762809426E-002
4.2232767232767232 -0.36217098157955707E-002
4.2467532467532472 -0.35362132104446026E-002
4.2702297702297702 -0.34528633536203002E-002
4.2937062937062933 -0.33716080984548952E-002
4.3171828171828173 -0.32923937338811826E-002
4.3406593406593412 -0.32151654084512232E-002
4.3641358641358643 -0.31398675060940601E-002
4.3876123876123874 -0.30664439777803865E-002
4.4110889110889104 -0.29948389168558687E-002
4.4345654345654344 -0.29250089330336432E-002
4.4580419580419584 -0.28569219389862760E-002
4.4815184815184814 -0.27905451646298013E-002
4.5049950049950045 -0.27258446255671032E-002
4.5284715284715285 -0.26627853941874613E-002
4.5519480519480524 -0.26013318394630808E-002
4.5754245754245755 -0.25414478383951056E-002
4.5989010989010985 -0.24830969618343662E-002
4.6223776223776225 -0.24262426371875201E-002
4.6458541458541456 -0.23708482903166128E-002
4.6693306693306695 -0.23168774687482296E-002
4.6928071928071926 -0.22642939481292423E-002
4.7162837162837157 -0.22130618236975291E-002
4.7397602397602396 -0.21631455883789757E-002
4.7632367632367636 -0.21145101989756832E-002
4.7867132867132867 -0.20671211317744992E-002
4.8101898101898097 -0.20209444287788009E-002
4.8336663336663337 -0.19759467356508520E-002
4.8571428571428577 -0.19320953323442025E-002
4.8806193806193807 -0.18893581573076884E-002
4.9040959040959038 -0.18477037128599716E-002
4.9275724275724269 -0.18071024544732139E-002
4.9510489510489508 -0.17675272555036231E-002
4.9745254745254748 -0.17289518991573660E-002
4.9980019980019978 -0.16913506438270415E-002
5.0214785214785209 -0.16546982373226160E-002
5.0449550449550449 -0.16189699278182645E-002
5.0684315684315688 -0.15841414719216795E-002
5.0919080919080919 -0.15501891402278506E-002
5.1153846153846150 -0.15170897206780581E-002
5.1388611388611389 -0.14848205200096998E-002
5.1623376623376629 -0.14533593635485537E-002
5.1858141858141860 -0.14226845935671056E-002
5.2092907092907090 -0.13927750664053246E-002
5.2327672327672321 -0.13636101485281216E-002
5.2562437562437561 -0.13351697116718853E-002
5.2797202797202800 -0.13074341272153317E-002
5.3031968031968031 -0.12803842598918674E-002
5.3266733266733262 -0.12540014609482286E-002
5.3501498501498501 -0.12282675608392135E-002
5.3736263736263741 -0.12031648615389162E-002
5.3971028971028971 -0.11786761285375730E-002
5.4205794205794202 -0.11547845825849862E-002
5.4440559440559442 -0.11314738912334421E-002
5.4675324675324672 -0.11087281602266269E-002
5.4910089910089912 -0.10865319247747862E-002
